time,X_d,X,Y_d,Y,Z_d,Z,Yaw_d,Yaw
69.44,0.000000,-0.030378,0.000000,-0.021515,3.000000,3.006091,-1.000000,-0.854972
69.49,0.000000,-0.033315,0.000000,-0.025683,3.000000,2.993427,-1.000000,-0.855635
69.54,0.000000,-0.022591,0.000000,-0.028171,3.000000,3.024718,-1.000000,-0.856230
69.59,0.000000,-0.023180,0.000000,-0.027600,3.000000,3.019865,-1.000000,-0.858099
69.64,0.000000,-0.036899,0.000000,-0.021005,3.000000,2.970846,-1.000000,-0.861056
69.69,0.000000,-0.033164,0.000000,-0.020532,3.000000,3.020633,-1.000000,-0.861537
69.74,0.000000,-0.033129,0.000000,-0.032321,3.000000,2.997003,-1.000000,-0.862191
69.80,0.000000,-0.037775,0.000000,-0.023133,3.000000,2.998920,-1.000000,-0.865592
69.85,0.000000,-0.038271,0.000000,-0.022867,3.000000,3.000239,-1.000000,-0.865715
69.90,0.000000,-0.030241,0.000000,-0.034922,3.000000,3.001873,-1.000000,-0.866408
69.95,0.000000,-0.030491,0.000000,-0.035021,3.000000,3.000457,-1.000000,-0.866872
70.00,0.000000,-0.034533,0.000000,-0.026692,3.000000,2.964250,-1.000000,-0.867462
70.05,0.000000,-0.032146,0.000000,-0.028573,3.000000,3.002442,-1.000000,-0.873507
70.10,0.000000,-0.045704,0.000000,-0.022224,3.000000,3.006322,-1.000000,-0.873959
70.15,0.000000,-0.032670,0.000000,-0.025732,3.000000,2.999529,-1.000000,-0.876650
70.20,0.000000,-0.045388,0.000000,-0.018140,3.000000,3.057747,-1.000000,-0.879034
70.25,0.000000,-0.044071,0.000000,-0.031137,3.000000,3.007099,-1.000000,-0.876801
70.30,0.000000,-0.037162,0.000000,-0.021091,3.000000,2.998377,-1.000000,-0.877367
70.35,0.000000,-0.042018,0.000000,-0.013848,3.000000,2.996150,-1.000000,-0.877970
70.40,0.000000,-0.034974,0.000000,-0.019891,3.000000,2.998557,-1.000000,-0.877906
70.45,0.000000,-0.041333,0.000000,-0.028054,3.000000,2.993515,-1.000000,-0.883834
70.50,0.000000,-0.049023,0.000000,-0.014800,3.000000,2.996928,-1.000000,-0.884232
70.55,0.000000,-0.046894,0.000000,-0.021347,3.000000,3.002034,-1.000000,-0.884849
70.60,0.000000,-0.042387,0.000000,-0.026383,3.000000,2.987557,-1.000000,-0.885351
70.65,0.000000,-0.047079,0.000000,-0.022736,3.000000,2.995076,-1.000000,-0.886230
70.70,0.000000,-0.044823,0.000000,-0.020712,3.000000,2.999995,-1.000000,-0.888367
70.75,0.000000,-0.041112,0.000000,-0.026997,3.000000,3.008727,-1.000000,-0.889860
70.80,0.000000,-0.043469,0.000000,-0.023535,3.000000,3.007823,-1.000000,-0.889459
70.85,0.000000,-0.038666,0.000000,-0.016149,3.000000,2.996076,-1.000000,-0.891708
70.90,0.000000,-0.056583,0.000000,-0.016106,3.000000,2.998976,-1.000000,-0.894374
70.95,0.000000,-0.040208,0.000000,-0.023027,3.000000,2.996148,-1.000000,-0.894863
71.00,0.000000,-0.042951,0.000000,-0.031498,3.000000,2.996852,-1.000000,-0.897877
71.05,0.000000,-0.047063,0.000000,-0.024857,3.000000,3.032711,-1.000000,-0.896212
71.10,0.000000,-0.047051,0.000000,-0.023865,3.000000,3.000140,-1.000000,-0.896643
71.15,0.000000,-0.047153,0.000000,-0.032488,3.000000,3.008187,-1.000000,-0.900775
71.20,0.000000,-0.051536,0.000000,-0.023670,3.000000,3.025706,-1.000000,-0.901748
71.25,0.000000,-0.047918,0.000000,-0.012399,3.000000,2.994254,-1.000000,-0.902397
71.30,0.000000,-0.045090,0.000000,-0.026585,3.000000,2.990518,-1.000000,-0.900676
71.35,0.000000,-0.040764,0.000000,-0.024573,3.000000,3.034347,-1.000000,-0.901521
71.40,0.000000,-0.040470,0.000000,-0.028639,3.000000,2.984419,-1.000000,-0.903258
71.45,0.000000,-0.046742,0.000000,-0.021639,3.000000,2.965710,-1.000000,-0.903367
71.50,0.000000,-0.050309,0.000000,-0.013344,3.000000,2.970367,-1.000000,-0.904422
71.55,0.000000,-0.051035,0.000000,-0.027359,3.000000,3.021843,-1.000000,-0.906539
71.60,0.000000,-0.057854,0.000000,-0.021941,3.000000,3.005387,-1.000000,-0.906947
71.65,0.000000,-0.053241,0.000000,-0.024952,3.000000,2.999494,-1.000000,-0.907666
71.70,0.000000,-0.060786,0.000000,-0.018785,3.000000,2.997681,-1.000000,-0.908018
71.75,0.000000,-0.050464,0.000000,-0.006377,3.000000,3.005858,-1.000000,-0.909063
71.80,0.000000,-0.047728,0.000000,-0.015642,3.000000,2.982764,-1.000000,-0.911705
71.85,0.000000,-0.055635,0.000000,-0.011884,3.000000,2.999184,-1.000000,-0.912319
71.90,0.000000,-0.056113,0.000000,-0.006250,3.000000,2.985005,-1.000000,-0.912506
71.95,0.000000,-0.065191,0.000000,-0.009322,3.000000,2.999887,-1.000000,-0.915136
72.00,0.000000,-0.050963,0.000000,-0.025564,3.000000,3.003387,-1.000000,-0.918567
72.05,0.000000,-0.040414,0.000000,-0.022478,3.000000,3.005282,-1.000000,-0.918350
72.10,0.000000,-0.057724,0.000000,-0.009401,3.000000,2.992039,-1.000000,-0.917718
72.15,0.000000,-0.051545,0.000000,-0.015098,3.000000,3.007367,-1.000000,-0.920977
72.20,0.000000,-0.059427,0.000000,-0.007074,3.000000,2.993263,-1.000000,-0.921475
72.25,0.000000,-0.058495,0.000000,-0.013446,3.000000,2.998056,-1.000000,-0.921994
72.30,0.000000,-0.052409,0.000000,-0.006153,3.000000,3.031573,-1.000000,-0.922505
72.35,0.000000,-0.069214,0.000000,-0.007454,3.000000,3.029888,-1.000000,-0.919902
72.40,0.000000,-0.057630,0.000000,-0.009458,3.000000,2.988724,-1.000000,-0.924295
72.45,0.000000,-0.052715,0.000000,-0.008129,3.000000,3.006268,-1.000000,-0.924743
72.50,0.000000,-0.064549,0.000000,-0.011730,3.000000,3.034631,-1.000000,-0.925176
72.56,0.000000,-0.057914,0.000000,-0.019382,3.000000,3.001157,-1.000000,-0.926991
72.61,0.000000,-0.061281,0.000000,-0.011182,3.000000,3.002138,-1.000000,-0.926093
72.66,0.000000,-0.060368,0.000000,-0.017270,3.000000,2.990213,-1.000000,-0.926152
72.71,0.000000,-0.063306,0.000000,-0.008576,3.000000,3.029274,-1.000000,-0.926480
72.76,0.000000,-0.061858,0.000000,-0.006548,3.000000,3.009319,-1.000000,-0.926759
72.81,0.000000,-0.057775,0.000000,-0.011198,3.000000,2.994761,-1.000000,-0.927199
72.86,0.000000,-0.061205,0.000000,-0.010714,3.000000,3.013259,-1.000000,-0.927925
72.91,0.000000,-0.060306,0.000000,-0.002713,3.000000,3.013263,-1.000000,-0.927799
72.96,0.000000,-0.064060,0.000000,-0.000864,3.000000,3.012909,-1.000000,-0.928069
73.01,0.000000,-0.069407,0.000000,-0.003976,3.000000,3.003990,-1.000000,-0.928300
73.06,0.000000,-0.063228,0.000000,-0.007398,3.000000,3.007682,-1.000000,-0.928474
73.11,0.000000,-0.061145,0.000000,-0.011893,3.000000,2.991903,-1.000000,-0.936403
73.16,0.000000,-0.053607,0.000000,-0.018957,3.000000,3.034600,-1.000000,-0.936923
73.21,0.000000,-0.060269,0.000000,-0.009002,3.000000,3.018749,-1.000000,-0.934989
73.26,0.000000,-0.071771,0.000000,0.000881,3.000000,3.009395,-1.000000,-0.935326
73.31,0.000000,-0.060445,0.000000,-0.008785,3.000000,2.990562,-1.000000,-0.935604
73.36,0.000000,-0.073026,0.000000,-0.001123,3.000000,3.002591,-1.000000,-0.936089
73.41,0.000000,-0.076499,0.000000,-0.013798,3.000000,2.995156,-1.000000,-0.937349
73.46,0.000000,-0.076773,0.000000,-0.007542,3.000000,3.003757,-1.000000,-0.937478
73.51,0.000000,-0.082758,0.000000,-0.006635,3.000000,2.994819,-1.000000,-0.938081
73.56,0.000000,-0.074431,0.000000,-0.010425,3.000000,2.982397,-1.000000,-0.938271
73.61,0.000000,-0.082320,0.000000,-0.001893,3.000000,3.007138,-1.000000,-0.938570
73.66,0.000000,-0.054913,0.000000,-0.004897,3.000000,3.002454,-1.000000,-0.939983
73.71,0.000000,-0.076699,0.000000,-0.004123,3.000000,3.038367,-1.000000,-0.940082
73.76,0.000000,-0.074678,0.000000,0.006155,3.000000,2.993205,-1.000000,-0.940609
73.81,0.000000,-0.076143,0.000000,-0.008530,3.000000,2.981144,-1.000000,-0.940858
73.86,0.000000,-0.067913,0.000000,0.003527,3.000000,3.001907,-1.000000,-0.942511
73.91,0.000000,-0.068190,0.000000,0.000921,3.000000,3.002252,-1.000000,-0.945022
73.96,0.000000,-0.072791,0.000000,-0.002612,3.000000,2.995741,-1.000000,-0.943895
74.01,0.000000,-0.064863,0.000000,0.000160,3.000000,2.953665,-1.000000,-0.945861
74.06,0.000000,-0.080569,0.000000,0.000609,3.000000,3.000778,-1.000000,-0.946202
74.11,0.000000,-0.065791,0.000000,-0.004268,3.000000,2.998114,-1.000000,-0.946451
74.16,0.000000,-0.066534,0.000000,-0.004064,3.000000,2.978330,-1.000000,-0.945855
74.21,0.000000,-0.065537,0.000000,-0.008523,3.000000,3.003843,-1.000000,-0.947317
74.26,0.000000,-0.082844,0.000000,0.012572,3.000000,2.998842,-1.000000,-0.948609
74.31,0.000000,-0.073263,0.000000,-0.004720,3.000000,3.021929,-1.000000,-0.949693
74.36,0.000000,-0.078666,0.000000,0.000967,3.000000,3.003170,-1.000000,-0.947897
74.41,0.000000,-0.069743,0.000000,-0.004025,3.000000,2.998710,-1.000000,-0.946722
74.46,0.000000,-0.077570,0.000000,0.009776,3.000000,3.003154,-1.000000,-0.951675
74.51,0.000000,-0.071117,0.000000,0.012743,3.000000,2.978310,-1.000000,-0.951357
74.56,0.000000,-0.080795,0.000000,0.007876,3.000000,3.000812,-1.000000,-0.950600
74.61,0.000000,-0.078321,0.000000,0.009655,3.000000,2.994669,-1.000000,-0.950842
74.66,0.000000,-0.064145,0.000000,-0.004114,3.000000,2.977499,-1.000000,-0.952700
74.71,0.000000,-0.062653,0.000000,0.003753,3.000000,2.984609,-1.000000,-0.952371
74.76,0.000000,-0.090238,0.000000,0.007170,3.000000,2.999902,-1.000000,-0.952150
74.81,0.000000,-0.070005,0.000000,0.004438,3.000000,3.012286,-1.000000,-0.955485
74.91,0.000000,-0.080474,0.000000,0.014266,3.000000,2.980538,0.000000,-0.955086
74.96,0.000000,-0.083255,0.000000,0.011256,3.000000,2.996069,0.000000,-0.956106
75.01,0.000000,-0.078593,0.000000,0.007594,3.000000,2.999752,0.000000,-0.956352
75.06,0.000000,-0.070416,0.000000,0.011724,3.000000,2.970759,0.000000,-0.954154
75.11,0.000000,-0.076039,0.000000,0.007043,3.000000,3.007862,0.000000,-0.950162
75.16,0.000000,-0.073073,0.000000,0.004658,3.000000,3.004859,0.000000,-0.948047
75.21,0.000000,-0.072162,0.000000,0.008563,3.000000,2.993874,0.000000,-0.947930
75.26,0.000000,-0.077169,0.000000,0.012092,3.000000,3.003600,0.000000,-0.948465
75.31,0.000000,-0.077809,0.000000,0.018805,3.000000,2.996294,0.000000,-0.942627
75.36,0.000000,-0.080986,0.000000,0.013526,3.000000,2.999246,0.000000,-0.942825
75.41,0.000000,-0.081881,0.000000,0.027066,3.000000,2.958047,0.000000,-0.939917
75.47,0.000000,-0.073159,0.000000,0.028687,3.000000,3.006238,0.000000,-0.931198
75.52,0.000000,-0.079441,0.000000,0.014085,3.000000,3.020211,0.000000,-0.927796
75.57,0.000000,-0.103427,0.000000,0.027846,3.000000,3.009315,0.000000,-0.922775
75.62,0.000000,-0.097341,0.000000,0.025672,3.000000,2.989544,0.000000,-0.917006
75.67,0.000000,-0.073837,0.000000,0.011086,3.000000,3.006383,0.000000,-0.914102
75.72,0.000000,-0.092293,0.000000,0.030616,3.000000,3.015748,0.000000,-0.909162
75.77,0.000000,-0.102820,0.000000,0.028515,3.000000,2.999993,0.000000,-0.907983
75.82,0.000000,-0.096636,0.000000,0.027027,3.000000,2.981289,0.000000,-0.899342
75.87,0.000000,-0.094637,0.000000,0.023768,3.000000,3.001467,0.000000,-0.895411
75.92,0.000000,-0.094827,0.000000,0.025152,3.000000,2.981662,0.000000,-0.890691
75.97,0.000000,-0.095124,0.000000,0.024922,3.000000,3.002509,0.000000,-0.889317
76.02,0.000000,-0.087538,0.000000,0.028021,3.000000,3.002054,0.000000,-0.887986
76.07,0.000000,-0.080542,0.000000,0.027254,3.000000,3.002915,0.000000,-0.885572
76.12,0.000000,-0.085766,0.000000,0.025661,3.000000,2.999469,0.000000,-0.884556
76.17,0.000000,-0.087977,0.000000,0.032578,3.000000,3.003608,0.000000,-0.859641
76.22,0.000000,-0.092539,0.000000,0.036678,3.000000,3.000805,0.000000,-0.852061
76.27,0.000000,-0.091789,0.000000,0.038893,3.000000,3.000093,0.000000,-0.849650
76.32,0.000000,-0.095208,0.000000,0.039405,3.000000,2.989315,0.000000,-0.840425
76.37,0.000000,-0.088205,0.000000,0.043562,3.000000,2.982794,0.000000,-0.833989
76.42,0.000000,-0.099075,0.000000,0.045232,3.000000,2.960639,0.000000,-0.829097
76.47,0.000000,-0.094891,0.000000,0.043209,3.000000,2.984356,0.000000,-0.825677
76.52,0.000000,-0.087196,0.000000,0.043020,3.000000,2.975920,0.000000,-0.813330
76.57,0.000000,-0.091656,0.000000,0.054721,3.000000,2.978465,0.000000,-0.809113
76.62,0.000000,-0.095816,0.000000,0.049780,3.000000,2.969235,0.000000,-0.803262
76.67,0.000000,-0.089222,0.000000,0.052247,3.000000,3.013564,0.000000,-0.797495
76.72,0.000000,-0.087365,0.000000,0.047098,3.000000,2.982413,0.000000,-0.791562
76.77,0.000000,-0.088999,0.000000,0.052761,3.000000,3.003178,0.000000,-0.783459
76.82,0.000000,-0.079224,0.000000,0.048061,3.000000,3.006859,0.000000,-0.774044
76.87,0.000000,-0.093793,0.000000,0.045772,3.000000,2.987907,0.000000,-0.772785
76.92,0.000000,-0.093787,0.000000,0.049639,3.000000,3.017487,0.000000,-0.770168
76.97,0.000000,-0.080711,0.000000,0.053788,3.000000,3.001011,0.000000,-0.767789
77.02,0.000000,-0.102723,0.000000,0.054403,3.000000,2.981022,0.000000,-0.752616
77.07,0.000000,-0.091537,0.000000,0.060837,3.000000,3.076223,0.000000,-0.749836
77.12,0.000000,-0.088833,0.000000,0.060119,3.000000,3.011976,0.000000,-0.740842
77.17,0.000000,-0.086708,0.000000,0.052618,3.000000,2.980667,0.000000,-0.739955
77.22,0.000000,-0.092092,0.000000,0.062916,3.000000,2.993617,0.000000,-0.733617
77.27,0.000000,-0.092896,0.000000,0.068543,3.000000,2.982316,0.000000,-0.731386
77.32,0.000000,-0.091738,0.000000,0.079811,3.000000,3.025530,0.000000,-0.721462
77.37,0.000000,-0.091450,0.000000,0.073907,3.000000,2.990476,0.000000,-0.717412
77.42,0.000000,-0.097800,0.000000,0.072706,3.000000,3.001213,0.000000,-0.711847
77.47,0.000000,-0.092817,0.000000,0.063078,3.000000,2.992400,0.000000,-0.706234
77.52,0.000000,-0.091274,0.000000,0.075004,3.000000,2.992672,0.000000,-0.703155
77.57,0.000000,-0.092250,0.000000,0.073862,3.000000,2.998899,0.000000,-0.699280
77.62,0.000000,-0.093521,0.000000,0.076392,3.000000,2.992230,0.000000,-0.697531
77.67,0.000000,-0.093640,0.000000,0.078521,3.000000,2.931325,0.000000,-0.693637
77.72,0.000000,-0.091250,0.000000,0.080773,3.000000,2.992458,0.000000,-0.676423
77.77,0.000000,-0.087564,0.000000,0.079119,3.000000,3.015970,0.000000,-0.670272
77.82,0.000000,-0.085839,0.000000,0.078289,3.000000,2.999074,0.000000,-0.668509
77.87,0.000000,-0.096968,0.000000,0.083984,3.000000,2.968403,0.000000,-0.665210
77.92,0.000000,-0.092607,0.000000,0.095280,3.000000,3.013127,0.000000,-0.661409
77.97,0.000000,-0.095893,0.000000,0.099091,3.000000,2.991112,0.000000,-0.659214
78.02,0.000000,-0.089733,0.000000,0.103002,3.000000,3.013715,0.000000,-0.642982
78.07,0.000000,-0.084207,0.000000,0.099006,3.000000,3.017660,0.000000,-0.639558
78.12,0.000000,-0.092029,0.000000,0.105258,3.000000,3.013338,0.000000,-0.636955
78.18,0.000000,-0.087629,0.000000,0.099285,3.000000,3.027507,0.000000,-0.634728
78.23,0.000000,-0.087285,0.000000,0.096912,3.000000,3.003507,0.000000,-0.632588
78.28,0.000000,-0.089129,0.000000,0.099266,3.000000,3.009176,0.000000,-0.629035
78.33,0.000000,-0.095757,0.000000,0.091933,3.000000,3.008839,0.000000,-0.615126
78.38,0.000000,-0.095757,0.000000,0.091933,3.000000,3.008839,0.000000,-0.615126
78.43,0.000000,-0.095757,0.000000,0.091933,3.000000,3.008839,0.000000,-0.615126
78.48,0.000000,-0.095757,0.000000,0.091933,3.000000,3.008839,0.000000,-0.615126
78.53,0.000000,-0.075597,0.000000,0.085876,3.000000,3.053168,0.000000,-0.612744
78.58,0.000000,-0.063140,0.000000,0.103391,3.000000,2.986240,0.000000,-0.588520
78.63,0.000000,-0.075103,0.000000,0.110352,3.000000,3.037184,0.000000,-0.583092
78.68,0.000000,-0.077999,0.000000,0.118732,3.000000,3.038247,0.000000,-0.582195
78.73,0.000000,-0.070317,0.000000,0.119691,3.000000,2.988593,0.000000,-0.579508
78.78,0.000000,-0.068755,0.000000,0.114456,3.000000,3.025461,0.000000,-0.574507
78.83,0.000000,-0.070444,0.000000,0.114356,3.000000,3.018241,0.000000,-0.564915
78.88,0.000000,-0.071922,0.000000,0.116772,3.000000,2.973863,0.000000,-0.557763
78.93,0.000000,-0.063963,0.000000,0.116074,3.000000,3.022819,0.000000,-0.552553
78.98,0.000000,-0.065170,0.000000,0.115127,3.000000,3.012518,0.000000,-0.546997
79.03,0.000000,-0.075392,0.000000,0.099317,3.000000,3.012302,0.000000,-0.542430
79.08,0.000000,-0.070355,0.000000,0.101593,3.000000,2.996247,0.000000,-0.540587
79.13,0.000000,-0.068281,0.000000,0.112791,3.000000,2.988794,0.000000,-0.536779
79.18,0.000000,-0.070781,0.000000,0.110558,3.000000,2.998007,0.000000,-0.531813
79.23,0.000000,-0.074236,0.000000,0.113944,3.000000,2.966427,0.000000,-0.528073
79.28,0.000000,-0.076584,0.000000,0.128918,3.000000,3.006453,0.000000,-0.522434
79.33,0.000000,-0.072926,0.000000,0.125396,3.000000,3.025898,0.000000,-0.520400
79.38,0.000000,-0.070867,0.000000,0.122263,3.000000,2.996244,0.000000,-0.518345
79.43,0.000000,-0.066808,0.000000,0.127396,3.000000,2.996220,0.000000,-0.505150
79.48,0.000000,-0.063929,0.000000,0.119933,3.000000,3.032571,0.000000,-0.503813
79.53,0.000000,-0.067664,0.000000,0.137478,3.000000,3.000472,0.000000,-0.499842
79.58,0.000000,-0.062944,0.000000,0.123002,3.000000,3.003862,0.000000,-0.496313
79.63,0.000000,-0.057663,0.000000,0.122696,3.000000,3.042919,0.000000,-0.491491
79.68,0.000000,-0.063314,0.000000,0.128602,3.000000,3.002991,0.000000,-0.487727
79.73,0.000000,-0.052125,0.000000,0.131217,3.000000,3.051376,0.000000,-0.484075
79.78,0.000000,-0.056947,0.000000,0.130787,3.000000,3.012644,0.000000,-0.482008
79.83,0.000000,-0.054369,0.000000,0.136718,3.000000,3.006928,0.000000,-0.480186
79.88,0.000000,-0.049213,0.000000,0.137064,3.000000,3.016464,0.000000,-0.477112
79.93,0.000000,-0.055146,0.000000,0.137227,3.000000,3.003159,0.000000,-0.475652
79.98,0.000000,-0.052978,0.000000,0.128576,3.000000,2.998063,0.000000,-0.474208
80.03,0.000000,-0.052978,0.000000,0.128576,3.000000,2.998063,0.000000,-0.474208
80.08,0.000000,-0.050420,0.000000,0.136105,3.000000,2.995027,0.000000,-0.472648
80.13,0.000000,-0.047325,0.000000,0.138107,3.000000,3.014277,0.000000,-0.470321
80.18,0.000000,-0.044073,0.000000,0.132533,3.000000,3.028491,0.000000,-0.443904
80.23,0.000000,-0.038325,0.000000,0.147337,3.000000,3.005309,0.000000,-0.438739
80.28,0.000000,-0.048817,0.000000,0.146308,3.000000,2.997315,0.000000,-0.437253
80.33,0.000000,-0.055636,0.000000,0.150522,3.000000,3.007447,0.000000,-0.431047
80.38,0.000000,-0.042844,0.000000,0.136438,3.000000,2.995948,0.000000,-0.430311
80.43,0.000000,-0.044035,0.000000,0.138360,3.000000,2.995051,0.000000,-0.429638
80.48,0.000000,-0.039603,0.000000,0.146405,3.000000,3.041571,0.000000,-0.422717
80.53,0.000000,-0.037910,0.000000,0.146853,3.000000,2.991366,0.000000,-0.418842
80.58,0.000000,-0.036383,0.000000,0.144409,3.000000,3.001842,0.000000,-0.413980
80.63,0.000000,-0.041530,0.000000,0.154918,3.000000,3.091996,0.000000,-0.410712
80.68,0.000000,-0.033195,0.000000,0.158965,3.000000,3.010558,0.000000,-0.408626
80.73,0.000000,-0.029565,0.000000,0.150946,3.000000,2.998948,0.000000,-0.405477
80.78,0.000000,-0.034379,0.000000,0.167460,3.000000,2.995054,0.000000,-0.403818
80.83,0.000000,-0.032081,0.000000,0.163514,3.000000,3.004681,0.000000,-0.402354
80.88,0.000000,-0.021505,0.000000,0.170990,3.000000,2.999882,0.000000,-0.400901
80.94,0.000000,-0.027850,0.000000,0.165563,3.000000,3.001644,0.000000,-0.399491
80.99,0.000000,-0.023562,0.000000,0.178848,3.000000,3.005450,0.000000,-0.398137
81.04,0.000000,-0.015348,0.000000,0.175142,3.000000,3.001104,0.000000,-0.395637
81.09,0.000000,-0.017197,0.000000,0.167014,3.000000,3.007083,0.000000,-0.394536
81.14,0.000000,-0.026814,0.000000,0.162169,3.000000,2.970681,0.000000,-0.393354
81.19,0.000000,-0.012795,0.000000,0.167341,3.000000,3.005196,0.000000,-0.392179
81.24,0.000000,-0.012665,0.000000,0.178753,3.000000,3.011590,0.000000,-0.390170
81.29,0.000000,-0.014931,0.000000,0.174995,3.000000,3.015610,0.000000,-0.362861
81.34,0.000000,-0.016215,0.000000,0.159896,3.000000,2.996570,0.000000,-0.363693
81.39,0.000000,-0.013418,0.000000,0.167568,3.000000,3.014221,0.000000,-0.355471
81.44,0.000000,-0.017467,0.000000,0.162061,3.000000,2.997411,0.000000,-0.353274
81.49,0.000000,-0.016874,0.000000,0.163928,3.000000,3.001421,0.000000,-0.350805
81.54,0.000000,-0.010689,0.000000,0.174548,3.000000,2.988791,0.000000,-0.347620
81.59,0.000000,-0.006431,0.000000,0.158948,3.000000,3.005769,0.000000,-0.345960
81.64,0.000000,-0.011125,0.000000,0.167616,3.000000,2.989439,0.000000,-0.341831
81.69,0.000000,-0.004969,0.000000,0.170584,3.000000,3.048627,0.000000,-0.337279
81.74,0.000000,0.004906,0.000000,0.173672,3.000000,3.009145,0.000000,-0.335600
81.79,0.000000,0.004725,0.000000,0.170805,3.000000,3.000223,0.000000,-0.332861
81.84,0.000000,0.000423,0.000000,0.168784,3.000000,2.999884,0.000000,-0.331383
81.89,0.000000,0.006962,0.000000,0.180496,3.000000,2.974754,0.000000,-0.325084
81.94,0.000000,0.001980,0.000000,0.171188,3.000000,2.990412,0.000000,-0.318560
81.99,0.000000,0.005205,0.000000,0.167843,3.000000,2.991002,0.000000,-0.319652
82.04,0.000000,0.010199,0.000000,0.163100,3.000000,3.001613,0.000000,-0.318078
82.09,0.000000,0.008916,0.000000,0.170697,3.000000,2.977710,0.000000,-0.316329
82.14,0.000000,0.009374,0.000000,0.178475,3.000000,2.985150,0.000000,-0.311792
82.19,0.000000,0.000602,0.000000,0.170375,3.000000,2.964289,0.000000,-0.305636
82.24,0.000000,0.016420,0.000000,0.171902,3.000000,3.012416,0.000000,-0.303091
82.29,0.000000,0.015110,0.000000,0.162402,3.000000,3.001715,0.000000,-0.301556
82.34,0.000000,0.014916,0.000000,0.171552,3.000000,2.994935,0.000000,-0.299066
82.39,0.000000,0.019283,0.000000,0.169634,3.000000,3.005844,0.000000,-0.293734
82.44,0.000000,0.022041,0.000000,0.166489,3.000000,2.977748,0.000000,-0.291367
82.49,0.000000,0.017124,0.000000,0.175298,3.000000,3.001926,0.000000,-0.289201
82.54,0.000000,0.018653,0.000000,0.175467,3.000000,3.019276,0.000000,-0.282536
82.59,0.000000,0.028842,0.000000,0.176862,3.000000,2.992627,0.000000,-0.281204
